PetID,target_adopcion_lenta,conjunto_petfinder,ruta_imagen_principal,numero_imagen_principal,PhotoAmt,VideoAmt,image_width,image_height,image_aspect_ratio
5f235ec16,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5f235ec16-1.jpg,1.0,1.0,0,360.0,480.0,0.75
554965e66,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\554965e66-1.jpg,1.0,6.0,0,400.0,300.0,1.3333333333333333
f33f3512e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f33f3512e-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
2b38b60d2,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2b38b60d2-1.jpg,1.0,2.0,0,267.0,400.0,0.6675
fff4a6420,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fff4a6420-1.jpg,1.0,4.0,0,640.0,526.0,1.2167300380228137
f5170bc70,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f5170bc70-1.jpg,1.0,2.0,0,640.0,640.0,1.0
c32eb7405,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c32eb7405-1.jpg,1.0,7.0,0,400.0,358.0,1.1173184357541899
ce50f376f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ce50f376f-1.jpg,1.0,3.0,0,640.0,640.0,1.0
09e9110e2,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\09e9110e2-1.jpg,1.0,4.0,0,360.0,480.0,0.75
42fc9a244,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\42fc9a244-1.jpg,1.0,8.0,3,303.0,480.0,0.63125
21ae91701,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\21ae91701-1.jpg,1.0,4.0,0,471.0,480.0,0.98125
fbb3db415,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fbb3db415-1.jpg,1.0,5.0,0,173.0,231.0,0.7489177489177489
d6e372a1d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d6e372a1d-1.jpg,1.0,1.0,0,640.0,640.0,1.0
cbdeed3f9,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\cbdeed3f9-1.jpg,1.0,1.0,0,384.0,384.0,1.0
df8425410,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\df8425410-1.jpg,1.0,1.0,0,266.0,400.0,0.665
ec53a8725,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ec53a8725-1.jpg,1.0,3.0,0,640.0,603.0,1.0613598673300166
24d3b54ec,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\24d3b54ec-1.jpg,1.0,2.0,0,270.0,480.0,0.5625
dd2452dfa,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dd2452dfa-1.jpg,1.0,3.0,0,299.0,400.0,0.7475
9223ae4c4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9223ae4c4-1.jpg,1.0,5.0,0,360.0,480.0,0.75
b5ff2b987,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b5ff2b987-1.jpg,1.0,4.0,0,272.0,480.0,0.5666666666666667
bdbe9a6e3,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bdbe9a6e3-1.jpg,1.0,5.0,0,400.0,400.0,1.0
4f6c8d13e,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4f6c8d13e-1.jpg,1.0,14.0,0,640.0,451.0,1.419068736141907
c135e081f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c135e081f-1.jpg,1.0,3.0,0,300.0,400.0,0.75
1dff1959b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1dff1959b-1.jpg,1.0,3.0,0,360.0,480.0,0.75
d1da78c20,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\d1da78c20-1.jpg,1.0,3.0,0,226.0,400.0,0.565
35fdb89c9,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\35fdb89c9-1.jpg,1.0,2.0,0,480.0,270.0,1.7777777777777777
7d6847fba,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7d6847fba-1.jpg,1.0,1.0,0,640.0,480.0,1.3333333333333333
5a5ec1a49,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5a5ec1a49-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
483f1aae8,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\483f1aae8-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
2ff9e9534,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2ff9e9534-1.jpg,1.0,5.0,0,341.0,400.0,0.8525
896e733b5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\896e733b5-1.jpg,1.0,6.0,0,386.0,336.0,1.1488095238095237
28d20bc71,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\28d20bc71-1.jpg,1.0,5.0,0,400.0,389.0,1.0282776349614395
784d3319e,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\784d3319e-1.jpg,1.0,3.0,0,360.0,480.0,0.75
89dd8e9e9,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\89dd8e9e9-1.jpg,1.0,6.0,0,367.0,210.0,1.7476190476190476
2b980afbc,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2b980afbc-1.jpg,1.0,1.0,0,400.0,325.0,1.2307692307692308
f1b5c8b92,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f1b5c8b92-1.jpg,1.0,5.0,0,360.0,480.0,0.75
ab385bfae,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ab385bfae-1.jpg,1.0,8.0,0,640.0,480.0,1.3333333333333333
04f7eafde,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\04f7eafde-1.jpg,1.0,5.0,0,400.0,241.0,1.6597510373443984
8fc22fd2c,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8fc22fd2c-1.jpg,1.0,5.0,0,360.0,480.0,0.75
fe83618e5,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fe83618e5-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
27e6b452b,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\27e6b452b-1.jpg,1.0,5.0,0,360.0,480.0,0.75
53ac79c6c,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\53ac79c6c-1.jpg,1.0,2.0,0,295.0,400.0,0.7375
11b20ee8f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\11b20ee8f-1.jpg,1.0,6.0,0,296.0,480.0,0.6166666666666667
8a7fcc8cd,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8a7fcc8cd-1.jpg,1.0,5.0,0,321.0,479.0,0.6701461377870563
6868acfce,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6868acfce-1.jpg,1.0,4.0,0,180.0,135.0,1.3333333333333333
339a623c4,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\339a623c4-1.jpg,1.0,5.0,0,400.0,299.0,1.3377926421404682
0073c33d0,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\0073c33d0-1.jpg,1.0,1.0,0,299.0,400.0,0.7475
3f222f11f,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3f222f11f-1.jpg,1.0,1.0,0,300.0,400.0,0.75
34fcc459a,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\34fcc459a-1.jpg,1.0,5.0,0,267.0,400.0,0.6675
9d3d3b938,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9d3d3b938-1.jpg,1.0,2.0,0,400.0,376.0,1.0638297872340425
e4deffd71,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e4deffd71-1.jpg,1.0,13.0,0,400.0,225.0,1.7777777777777777
59d95faef,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\59d95faef-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
4b2150d3a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4b2150d3a-1.jpg,1.0,1.0,0,267.0,400.0,0.6675
20ba919c6,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\20ba919c6-1.jpg,1.0,9.0,0,400.0,269.0,1.486988847583643
79075eca4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\79075eca4-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
3101ea018,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3101ea018-1.jpg,1.0,3.0,0,360.0,480.0,0.75
412b8d565,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\412b8d565-1.jpg,1.0,4.0,0,639.0,400.0,1.5975
db33da35e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\db33da35e-1.jpg,1.0,5.0,0,400.0,269.0,1.486988847583643
b25ad3ff0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b25ad3ff0-1.jpg,1.0,1.0,0,299.0,400.0,0.7475
63dad490d,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\63dad490d-1.jpg,1.0,9.0,0,266.0,400.0,0.665
f44a6cdaf,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f44a6cdaf-1.jpg,1.0,4.0,0,640.0,480.0,1.3333333333333333
5601bd45c,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5601bd45c-1.jpg,1.0,3.0,0,241.0,400.0,0.6025
7964fc4ad,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7964fc4ad-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
6c196faec,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6c196faec-1.jpg,1.0,10.0,0,300.0,400.0,0.75
8054aad26,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8054aad26-1.jpg,1.0,4.0,0,640.0,480.0,1.3333333333333333
a111adc75,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a111adc75-1.jpg,1.0,5.0,0,639.0,513.0,1.2456140350877194
6831a72fd,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6831a72fd-1.jpg,1.0,2.0,0,360.0,480.0,0.75
67d853896,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\67d853896-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
b3b6d78f5,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b3b6d78f5-1.jpg,1.0,2.0,0,360.0,480.0,0.75
1bf044649,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1bf044649-1.jpg,1.0,1.0,0,264.0,480.0,0.55
35cc85250,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\35cc85250-1.jpg,1.0,1.0,0,300.0,400.0,0.75
2959602fc,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2959602fc-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
f0b2787f5,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f0b2787f5-1.jpg,1.0,2.0,0,223.0,299.0,0.745819397993311
bec49d8b7,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bec49d8b7-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
fd9a060d7,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fd9a060d7-1.jpg,1.0,3.0,0,360.0,480.0,0.75
96703e01d,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\96703e01d-1.jpg,1.0,3.0,0,261.0,126.0,2.0714285714285716
1123cd69d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1123cd69d-1.jpg,1.0,1.0,0,360.0,480.0,0.75
bf5c5cded,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bf5c5cded-1.jpg,1.0,5.0,0,334.0,400.0,0.835
ecad98f44,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ecad98f44-1.jpg,1.0,1.0,0,360.0,480.0,0.75
6c551fd9b,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6c551fd9b-1.jpg,1.0,1.0,0,640.0,640.0,1.0
5bee46079,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5bee46079-1.jpg,1.0,4.0,0,360.0,480.0,0.75
2dd31e8ff,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2dd31e8ff-1.jpg,1.0,4.0,0,359.0,400.0,0.8975
5b72e14bf,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5b72e14bf-1.jpg,1.0,18.0,1,640.0,640.0,1.0
869a1634e,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\869a1634e-1.jpg,1.0,14.0,0,284.0,480.0,0.5916666666666667
f61c4cead,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f61c4cead-1.jpg,1.0,1.0,0,320.0,480.0,0.6666666666666666
fe5dc391c,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\fe5dc391c-1.jpg,1.0,2.0,0,360.0,480.0,0.75
c1816081f,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c1816081f-1.jpg,1.0,1.0,0,360.0,480.0,0.75
7d73574ed,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7d73574ed-1.jpg,1.0,3.0,0,349.0,479.0,0.7286012526096033
7c787403c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7c787403c-1.jpg,1.0,2.0,0,400.0,320.0,1.25
484af2d62,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\484af2d62-1.jpg,1.0,3.0,0,400.0,267.0,1.4981273408239701
a2b2f53be,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a2b2f53be-1.jpg,1.0,5.0,0,357.0,478.0,0.7468619246861925
a6e37f91b,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a6e37f91b-1.jpg,1.0,10.0,0,269.0,400.0,0.6725
b02fcb74b,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b02fcb74b-1.jpg,1.0,12.0,0,400.0,300.0,1.3333333333333333
b84ad40b4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b84ad40b4-1.jpg,1.0,7.0,0,400.0,300.0,1.3333333333333333
c4ea89ddb,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c4ea89ddb-1.jpg,1.0,1.0,0,203.0,360.0,0.5638888888888889
11a3055b7,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\11a3055b7-1.jpg,1.0,25.0,0,399.0,300.0,1.33
50eddd1bb,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\50eddd1bb-1.jpg,1.0,3.0,0,267.0,400.0,0.6675
11c222a3c,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\11c222a3c-1.jpg,1.0,1.0,0,400.0,301.0,1.3289036544850499
b630ac493,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b630ac493-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
8693c4e7f,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8693c4e7f-1.jpg,1.0,2.0,0,267.0,400.0,0.6675
828ac8371,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\828ac8371-1.jpg,1.0,2.0,0,299.0,400.0,0.7475
8d862cd26,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8d862cd26-1.jpg,1.0,2.0,0,360.0,480.0,0.75
de9e02d44,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\de9e02d44-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
7169c3e3a,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7169c3e3a-1.jpg,1.0,2.0,0,400.0,267.0,1.4981273408239701
069fc79d6,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\069fc79d6-1.jpg,1.0,5.0,0,284.0,400.0,0.71
7ca7983b5,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7ca7983b5-1.jpg,1.0,2.0,0,640.0,480.0,1.3333333333333333
064217ca4,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\064217ca4-1.jpg,1.0,2.0,0,357.0,400.0,0.8925
1ae9a98d3,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1ae9a98d3-1.jpg,1.0,2.0,0,426.0,480.0,0.8875
27226ea0c,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\27226ea0c-1.jpg,1.0,1.0,0,300.0,400.0,0.75
bc4bbcef1,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\bc4bbcef1-1.jpg,1.0,1.0,0,300.0,400.0,0.75
1bbf00182,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1bbf00182-1.jpg,1.0,4.0,0,150.0,104.0,1.4423076923076923
15937e540,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\15937e540-1.jpg,1.0,4.0,0,379.0,400.0,0.9475
965adb809,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\965adb809-1.jpg,1.0,2.0,0,267.0,400.0,0.6675
e1cd37f6c,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e1cd37f6c-1.jpg,1.0,4.0,0,346.0,480.0,0.7208333333333333
9ecb47019,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9ecb47019-1.jpg,1.0,4.0,0,300.0,400.0,0.75
2e55bed12,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2e55bed12-1.jpg,1.0,1.0,0,400.0,225.0,1.7777777777777777
23941ded4,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\23941ded4-1.jpg,1.0,1.0,0,243.0,400.0,0.6075
217fcf5f1,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\217fcf5f1-1.jpg,1.0,1.0,0,400.0,400.0,1.0
79d5a2615,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\79d5a2615-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
79bf5eb37,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\79bf5eb37-1.jpg,1.0,6.0,0,360.0,480.0,0.75
53895ad35,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\53895ad35-1.jpg,1.0,5.0,0,360.0,480.0,0.75
abf0f2579,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\abf0f2579-1.jpg,1.0,1.0,0,270.0,480.0,0.5625
5e0519e3d,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\5e0519e3d-1.jpg,1.0,6.0,0,640.0,480.0,1.3333333333333333
3d63dfd14,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3d63dfd14-1.jpg,1.0,1.0,0,272.0,400.0,0.68
a63a0ac25,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a63a0ac25-1.jpg,1.0,12.0,0,270.0,480.0,0.5625
7ecd54695,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7ecd54695-1.jpg,1.0,5.0,0,400.0,225.0,1.7777777777777777
b2b52ccf2,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\b2b52ccf2-1.jpg,1.0,2.0,0,360.0,480.0,0.75
520dc7925,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\520dc7925-1.jpg,1.0,1.0,0,400.0,300.0,1.3333333333333333
266aee5b3,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\266aee5b3-1.jpg,1.0,2.0,0,239.0,399.0,0.5989974937343359
e95bb9197,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\e95bb9197-1.jpg,1.0,2.0,0,360.0,480.0,0.75
ff7d25ffb,0,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ff7d25ffb-1.jpg,1.0,9.0,0,345.0,479.0,0.7202505219206681
8aeda3d62,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\8aeda3d62-1.jpg,1.0,2.0,0,400.0,300.0,1.3333333333333333
c7e61f3c2,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c7e61f3c2-1.jpg,1.0,4.0,0,400.0,291.0,1.3745704467353952
172c8129a,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\172c8129a-1.jpg,1.0,5.0,0,400.0,254.0,1.5748031496062993
68b7c23f3,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\68b7c23f3-1.jpg,1.0,1.0,0,299.0,400.0,0.7475
34fe22f69,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\34fe22f69-1.jpg,1.0,2.0,0,640.0,360.0,1.7777777777777777
a362ad62e,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\a362ad62e-1.jpg,1.0,2.0,0,270.0,480.0,0.5625
ca46b14de,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ca46b14de-1.jpg,1.0,1.0,0,358.0,400.0,0.895
14a9958e0,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\14a9958e0-1.jpg,1.0,3.0,0,640.0,480.0,1.3333333333333333
ec4089e58,1,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ec4089e58-1.jpg,1.0,2.0,0,400.0,400.0,1.0
9e2039291,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\9e2039291-1.jpg,1.0,8.0,0,400.0,300.0,1.3333333333333333
ec182ebc4,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\ec182ebc4-1.jpg,1.0,3.0,0,400.0,300.0,1.3333333333333333
605ca1a51,1,valid,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\605ca1a51-1.jpg,1.0,3.0,0,225.0,300.0,0.75
c3eefdcd8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\c3eefdcd8-1.jpg,1.0,1.0,0,640.0,640.0,1.0
83defd365,0,test,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\83defd365-1.jpg,1.0,5.0,0,640.0,480.0,1.3333333333333333
6561001c8,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\6561001c8-1.jpg,1.0,5.0,0,400.0,300.0,1.3333333333333333
dd79180bc,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\dd79180bc-1.jpg,1.0,3.0,0,180.0,135.0,1.3333333333333333
7aa682539,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\7aa682539-1.jpg,1.0,14.0,0,400.0,331.0,1.2084592145015105
f45beac10,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f45beac10-1.jpg,1.0,1.0,0,225.0,400.0,0.5625
1c28dc555,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\1c28dc555-1.jpg,1.0,7.0,0,300.0,400.0,0.75
f49099d52,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\f49099d52-1.jpg,1.0,3.0,0,260.0,400.0,0.65
14831f659,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\14831f659-1.jpg,1.0,3.0,0,360.0,480.0,0.75
2edeb7931,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\2edeb7931-1.jpg,1.0,6.0,0,203.0,360.0,0.5638888888888889
69a1c3147,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\69a1c3147-1.jpg,1.0,6.0,0,404.0,480.0,0.8416666666666667
3560a3e97,1,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\3560a3e97-1.jpg,1.0,4.0,0,400.0,400.0,1.0
4eba3b5c0,0,train,g:\Mi unidad\TFM\invisible-dogs-tfm\data\raw_petfinder\train_images\4eba3b5c0-1.jpg,1.0,3.0,0,270.0,480.0,0.5625
