PetID,ruta_imagen_principal,conjunto_petfinder,raza_principal,raza_secundaria,prob_adopcion_lenta_petfinder_final,pred_adopcion_lenta_petfinder_final,nivel_riesgo_relativo,origen_score_petfinder_final
f77452d59,data/raw_petfinder/train_images/f77452d59-1.jpg,train,Mixed Breed,,0.3861742432524957,0,Bajo,OOF desarrollo
2f72b9f33,data/raw_petfinder/train_images/2f72b9f33-1.jpg,test,Mixed Breed,,0.4762324365143062,1,Medio,Test fuera de muestra
a662626a6,data/raw_petfinder/train_images/a662626a6-1.jpg,train,Poodle,,0.3006273365226456,0,Bajo,OOF desarrollo
e21ecf520,data/raw_petfinder/train_images/e21ecf520-1.jpg,valid,Doberman Pinscher,Mixed Breed,0.343324523074091,0,Bajo,OOF desarrollo
077001793,data/raw_petfinder/train_images/077001793-1.jpg,train,Wheaten Terrier,,0.5218072406025331,1,Medio,OOF desarrollo
689e4e3bf,data/raw_petfinder/train_images/689e4e3bf-1.jpg,train,Mixed Breed,,0.4816238695436158,1,Medio,OOF desarrollo
310ea711c,data/raw_petfinder/train_images/310ea711c-1.jpg,train,Mixed Breed,,0.4513797425740452,1,Bajo,OOF desarrollo
1f949d065,data/raw_petfinder/train_images/1f949d065-1.jpg,valid,Mixed Breed,,0.784686555199201,1,Alto,OOF desarrollo
1dcb1fe2f,data/raw_petfinder/train_images/1dcb1fe2f-1.jpg,train,Mixed Breed,Mixed Breed,0.4556587168398977,1,Bajo,OOF desarrollo
9b251f717,data/raw_petfinder/train_images/9b251f717-1.jpg,train,Mixed Breed,Mixed Breed,0.6696290043543893,1,Alto,OOF desarrollo
c49629a90,data/raw_petfinder/train_images/c49629a90-1.jpg,valid,Mixed Breed,,0.7457472963806624,1,Alto,OOF desarrollo
bda912e4e,data/raw_petfinder/train_images/bda912e4e-1.jpg,train,Rottweiler,,0.306118044264276,0,Bajo,OOF desarrollo
ee5ceb065,data/raw_petfinder/train_images/ee5ceb065-1.jpg,train,Mixed Breed,,0.6704952698466156,1,Alto,OOF desarrollo
2430b50b4,data/raw_petfinder/train_images/2430b50b4-1.jpg,test,Mixed Breed,,0.5941593064153958,1,Medio,Test fuera de muestra
b03c17502,data/raw_petfinder/train_images/b03c17502-1.jpg,train,Mixed Breed,,0.6516624818575822,1,Alto,OOF desarrollo
a710da2ab,data/raw_petfinder/train_images/a710da2ab-1.jpg,train,Mixed Breed,,0.3326022767966223,0,Bajo,OOF desarrollo
a1d8d917c,data/raw_petfinder/train_images/a1d8d917c-1.jpg,valid,Mixed Breed,,0.8149621079160021,1,Alto,OOF desarrollo
55e32b4b7,data/raw_petfinder/train_images/55e32b4b7-1.jpg,train,Mixed Breed,,0.6747258861354406,1,Alto,OOF desarrollo
27a8bdbf8,data/raw_petfinder/train_images/27a8bdbf8-1.jpg,train,Mixed Breed,,0.3579853831023657,0,Bajo,OOF desarrollo
f0ee32b27,data/raw_petfinder/train_images/f0ee32b27-1.jpg,train,Shih Tzu,,0.3657998072207037,0,Bajo,OOF desarrollo
591f1d67c,data/raw_petfinder/train_images/591f1d67c-1.jpg,train,Mixed Breed,,0.6664397146743778,1,Alto,OOF desarrollo
b1e590596,data/raw_petfinder/train_images/b1e590596-1.jpg,valid,Mixed Breed,,0.4341197768295948,1,Bajo,OOF desarrollo
66f6cd1cb,data/raw_petfinder/train_images/66f6cd1cb-1.jpg,train,Mixed Breed,,0.8209344149183486,1,Alto,OOF desarrollo
c54b26d73,data/raw_petfinder/train_images/c54b26d73-1.jpg,test,Mixed Breed,,0.5339694322712343,1,Medio,Test fuera de muestra
7ed1216f9,data/raw_petfinder/train_images/7ed1216f9-1.jpg,train,Spitz,Mixed Breed,0.3706184720498932,0,Bajo,OOF desarrollo
ea303d329,data/raw_petfinder/train_images/ea303d329-1.jpg,train,German Shepherd Dog,Mixed Breed,0.3692896023785383,0,Bajo,OOF desarrollo
0c2e0fc7d,data/raw_petfinder/train_images/0c2e0fc7d-1.jpg,train,Mixed Breed,,0.5487640088432623,1,Medio,OOF desarrollo
a8b9d57b4,data/raw_petfinder/train_images/a8b9d57b4-1.jpg,valid,Mixed Breed,,0.3460450937335707,0,Bajo,OOF desarrollo
4ea7c5d48,data/raw_petfinder/train_images/4ea7c5d48-1.jpg,train,Mixed Breed,,0.3572250983280469,0,Bajo,OOF desarrollo
70aa95825,data/raw_petfinder/train_images/70aa95825-1.jpg,valid,Golden Retriever,,0.3582281716341943,0,Bajo,OOF desarrollo
f024e91b9,data/raw_petfinder/train_images/f024e91b9-1.jpg,train,Mixed Breed,,0.4679145023082873,1,Medio,OOF desarrollo
c842fa148,data/raw_petfinder/train_images/c842fa148-1.jpg,train,Mixed Breed,Terrier,0.6867758050742949,1,Alto,OOF desarrollo
25f6db0fd,data/raw_petfinder/train_images/25f6db0fd-1.jpg,train,Mixed Breed,Dalmatian,0.5375345642561825,1,Medio,OOF desarrollo
c23b2926e,data/raw_petfinder/train_images/c23b2926e-1.jpg,train,Mixed Breed,,0.4675921091468836,1,Medio,OOF desarrollo
76a063a20,data/raw_petfinder/train_images/76a063a20-1.jpg,train,Mixed Breed,,0.4194771090138196,1,Bajo,OOF desarrollo
6a8d98847,data/raw_petfinder/train_images/6a8d98847-1.jpg,train,Mixed Breed,,0.7027012774231773,1,Alto,OOF desarrollo
a5bed2b62,data/raw_petfinder/train_images/a5bed2b62-1.jpg,test,Mixed Breed,,0.4559606820582885,1,Bajo,Test fuera de muestra
8167f58bb,data/raw_petfinder/train_images/8167f58bb-1.jpg,valid,Mixed Breed,,0.6887581395311013,1,Alto,OOF desarrollo
04e829d49,data/raw_petfinder/train_images/04e829d49-1.jpg,train,Mixed Breed,,0.5917691516621386,1,Medio,OOF desarrollo
86f7b4013,data/raw_petfinder/train_images/86f7b4013-1.jpg,train,Spitz,Mixed Breed,0.5745076712151657,1,Medio,OOF desarrollo
2de32b48a,data/raw_petfinder/train_images/2de32b48a-1.jpg,train,Labrador Retriever,,0.3712375508693574,0,Bajo,OOF desarrollo
cd5a7effb,data/raw_petfinder/train_images/cd5a7effb-1.jpg,train,Mixed Breed,,0.4852811533491159,1,Medio,OOF desarrollo
a2a899dab,data/raw_petfinder/train_images/a2a899dab-1.jpg,train,Poodle,,0.3523533307089173,0,Bajo,OOF desarrollo
2fcdfb0e1,data/raw_petfinder/train_images/2fcdfb0e1-1.jpg,valid,Mixed Breed,,0.7641812587161094,1,Alto,OOF desarrollo
ea433c341,data/raw_petfinder/train_images/ea433c341-1.jpg,valid,Mixed Breed,,0.7069527990666908,1,Alto,OOF desarrollo
5a7207717,data/raw_petfinder/train_images/5a7207717-1.jpg,train,Mixed Breed,,0.5809154664127361,1,Medio,OOF desarrollo
fc8220250,data/raw_petfinder/train_images/fc8220250-1.jpg,train,Mixed Breed,,0.7201230234183749,1,Alto,OOF desarrollo
1ca9db40b,data/raw_petfinder/train_images/1ca9db40b-1.jpg,train,Mixed Breed,,0.7393282604674469,1,Alto,OOF desarrollo
7f51a7e88,data/raw_petfinder/train_images/7f51a7e88-1.jpg,valid,Mixed Breed,,0.5573602360101917,1,Medio,OOF desarrollo
b593502c5,data/raw_petfinder/train_images/b593502c5-1.jpg,train,Rottweiler,Mixed Breed,0.6404487324135646,1,Alto,OOF desarrollo
9f02a1c14,data/raw_petfinder/train_images/9f02a1c14-1.jpg,train,Mixed Breed,,0.464850656935441,1,Medio,OOF desarrollo
c4e0d125b,data/raw_petfinder/train_images/c4e0d125b-1.jpg,train,Mixed Breed,,0.7778492958623341,1,Alto,OOF desarrollo
ea7ec0562,data/raw_petfinder/train_images/ea7ec0562-1.jpg,train,Terrier,Mixed Breed,0.7377411676312988,1,Alto,OOF desarrollo
eb900ff8a,data/raw_petfinder/train_images/eb900ff8a-1.jpg,test,Mixed Breed,,0.5839575724303062,1,Medio,Test fuera de muestra
cf51903db,data/raw_petfinder/train_images/cf51903db-1.jpg,train,Dalmatian,Mixed Breed,0.5734017804753833,1,Medio,OOF desarrollo
37438ea50,data/raw_petfinder/train_images/37438ea50-1.jpg,test,Mixed Breed,,0.691949827500201,1,Alto,Test fuera de muestra
21b90ff68,data/raw_petfinder/train_images/21b90ff68-1.jpg,train,Mixed Breed,,0.7579412635592533,1,Alto,OOF desarrollo
b7d23de06,data/raw_petfinder/train_images/b7d23de06-1.jpg,train,Mixed Breed,Mixed Breed,0.5688490297766675,1,Medio,OOF desarrollo
2ee5073bc,data/raw_petfinder/train_images/2ee5073bc-1.jpg,train,Mixed Breed,Mixed Breed,0.4555678463134347,1,Bajo,OOF desarrollo
86f40e2b4,data/raw_petfinder/train_images/86f40e2b4-1.jpg,valid,Mixed Breed,,0.480645948198565,1,Medio,OOF desarrollo
924cc5438,data/raw_petfinder/train_images/924cc5438-1.jpg,train,Shih Tzu,Mixed Breed,0.3369351978531406,0,Bajo,OOF desarrollo
6f3e4618d,data/raw_petfinder/train_images/6f3e4618d-1.jpg,train,Mixed Breed,Mixed Breed,0.633564426368886,1,Alto,OOF desarrollo
467aed7e3,data/raw_petfinder/train_images/467aed7e3-1.jpg,valid,Mixed Breed,Labrador Retriever,0.5800158605886634,1,Medio,OOF desarrollo
733f9942b,data/raw_petfinder/train_images/733f9942b-1.jpg,train,Mixed Breed,,0.7981614363991015,1,Alto,OOF desarrollo
0a9f9f178,data/raw_petfinder/train_images/0a9f9f178-1.jpg,train,Mixed Breed,,0.5133771405215753,1,Medio,OOF desarrollo
283424d80,data/raw_petfinder/train_images/283424d80-1.jpg,train,Mixed Breed,,0.451810969390016,1,Bajo,OOF desarrollo
8fa2d16db,data/raw_petfinder/train_images/8fa2d16db-1.jpg,train,Shih Tzu,,0.2863702303911812,0,Bajo,OOF desarrollo
6ea58b8ac,data/raw_petfinder/train_images/6ea58b8ac-1.jpg,test,Mixed Breed,,0.4929598420255593,1,Medio,Test fuera de muestra
bedd7f1e7,data/raw_petfinder/train_images/bedd7f1e7-1.jpg,test,German Shepherd Dog,Mixed Breed,0.347502179243559,0,Bajo,Test fuera de muestra
b551658f4,data/raw_petfinder/train_images/b551658f4-1.jpg,test,Labrador Retriever,Mixed Breed,0.5035117627939979,1,Medio,Test fuera de muestra
b2c120250,data/raw_petfinder/train_images/b2c120250-1.jpg,valid,Mixed Breed,,0.5040141271677715,1,Medio,OOF desarrollo
451bf38f1,data/raw_petfinder/train_images/451bf38f1-1.jpg,test,Mixed Breed,,0.6228904711285689,1,Alto,Test fuera de muestra
e61aceb9e,data/raw_petfinder/train_images/e61aceb9e-1.jpg,valid,Mixed Breed,Mixed Breed,0.8065416613253442,1,Alto,OOF desarrollo
12d48709c,data/raw_petfinder/train_images/12d48709c-1.jpg,train,Mixed Breed,Mixed Breed,0.3728828264955441,0,Bajo,OOF desarrollo
f680cd37a,data/raw_petfinder/train_images/f680cd37a-1.jpg,train,Shih Tzu,,0.4463946947776657,1,Bajo,OOF desarrollo
f4f5588c6,data/raw_petfinder/train_images/f4f5588c6-1.jpg,valid,Mixed Breed,,0.3333673673900597,0,Bajo,OOF desarrollo
9af15c8f1,data/raw_petfinder/train_images/9af15c8f1-1.jpg,train,Mixed Breed,,0.7328351975012235,1,Alto,OOF desarrollo
b7da4e981,data/raw_petfinder/train_images/b7da4e981-1.jpg,train,Mixed Breed,,0.6851391025474713,1,Alto,OOF desarrollo
19caeb6b5,data/raw_petfinder/train_images/19caeb6b5-1.jpg,train,Mixed Breed,,0.4650215341972757,1,Medio,OOF desarrollo
c919eb44b,data/raw_petfinder/train_images/c919eb44b-1.jpg,train,Mixed Breed,,0.61786041053783,1,Alto,OOF desarrollo
60f317698,data/raw_petfinder/train_images/60f317698-1.jpg,train,Mixed Breed,Labrador Retriever,0.6517413142642594,1,Alto,OOF desarrollo
04a6267e4,data/raw_petfinder/train_images/04a6267e4-1.jpg,train,Mixed Breed,,0.5251060552563797,1,Medio,OOF desarrollo
060b52c3b,data/raw_petfinder/train_images/060b52c3b-1.jpg,train,Mixed Breed,,0.5220692597367032,1,Medio,OOF desarrollo
d919bd302,data/raw_petfinder/train_images/d919bd302-1.jpg,test,Mixed Breed,,0.7718298754426951,1,Alto,Test fuera de muestra
96ba0193d,data/raw_petfinder/train_images/96ba0193d-1.jpg,train,Mixed Breed,,0.4690140074378514,1,Medio,OOF desarrollo
e2b5913e7,data/raw_petfinder/train_images/e2b5913e7-1.jpg,train,Mixed Breed,,0.6343820607801454,1,Alto,OOF desarrollo
e19ee42ce,data/raw_petfinder/train_images/e19ee42ce-1.jpg,train,Mixed Breed,,0.4730284892976887,1,Medio,OOF desarrollo
86c412966,data/raw_petfinder/train_images/86c412966-1.jpg,train,Mixed Breed,Mixed Breed,0.761841143945437,1,Alto,OOF desarrollo
a4385e043,data/raw_petfinder/train_images/a4385e043-1.jpg,train,Mixed Breed,,0.4832367144429652,1,Medio,OOF desarrollo
e58eb3249,data/raw_petfinder/train_images/e58eb3249-1.jpg,train,Miniature Pinscher,Miniature Pinscher,0.6416438774460955,1,Alto,OOF desarrollo
dfff88c90,data/raw_petfinder/train_images/dfff88c90-1.jpg,test,Mixed Breed,Mixed Breed,0.6441462161332924,1,Alto,Test fuera de muestra
3625dd7cf,data/raw_petfinder/train_images/3625dd7cf-1.jpg,train,Cavalier King Charles Spaniel,,0.5062133898229577,1,Medio,OOF desarrollo
dcf2641f2,data/raw_petfinder/train_images/dcf2641f2-1.jpg,train,Mixed Breed,,0.5654085919821025,1,Medio,OOF desarrollo
e910d17de,data/raw_petfinder/train_images/e910d17de-1.jpg,test,Mixed Breed,Yellow Labrador Retriever,0.5697778801115931,1,Medio,Test fuera de muestra
e1c40a1eb,data/raw_petfinder/train_images/e1c40a1eb-1.jpg,train,Mixed Breed,Mixed Breed,0.6474173857735069,1,Alto,OOF desarrollo
c8779a4a1,data/raw_petfinder/train_images/c8779a4a1-1.jpg,test,Mixed Breed,,0.3953783285383575,1,Bajo,Test fuera de muestra
c90558513,data/raw_petfinder/train_images/c90558513-1.jpg,valid,Mixed Breed,Mixed Breed,0.4732182551333815,1,Medio,OOF desarrollo
6da65afb8,data/raw_petfinder/train_images/6da65afb8-1.jpg,valid,Mixed Breed,,0.4371613564532273,1,Bajo,OOF desarrollo
b4475834d,data/raw_petfinder/train_images/b4475834d-1.jpg,train,Munsterlander,Munsterlander,0.532990095673079,1,Medio,OOF desarrollo
204ca9f14,data/raw_petfinder/train_images/204ca9f14-1.jpg,train,Mixed Breed,,0.3443378334864411,0,Bajo,OOF desarrollo
6bf7eec1e,data/raw_petfinder/train_images/6bf7eec1e-1.jpg,train,Mixed Breed,,0.4386520263461538,1,Bajo,OOF desarrollo
54224dada,data/raw_petfinder/train_images/54224dada-1.jpg,train,Mixed Breed,,0.7290225424304446,1,Alto,OOF desarrollo
818cf6f02,data/raw_petfinder/train_images/818cf6f02-1.jpg,train,Spitz,Collie,0.4565164505971835,1,Bajo,OOF desarrollo
35b51bb28,data/raw_petfinder/train_images/35b51bb28-1.jpg,train,Mixed Breed,Labrador Retriever,0.7301188183391651,1,Alto,OOF desarrollo
72acdecb7,data/raw_petfinder/train_images/72acdecb7-1.jpg,train,Mixed Breed,,0.3622120551290281,0,Bajo,OOF desarrollo
c05a9c0c8,data/raw_petfinder/train_images/c05a9c0c8-1.jpg,train,Husky,Spitz,0.6038131620785908,1,Medio,OOF desarrollo
0ce80622f,data/raw_petfinder/train_images/0ce80622f-1.jpg,train,Mixed Breed,,0.710896897341537,1,Alto,OOF desarrollo
9668972cc,data/raw_petfinder/train_images/9668972cc-1.jpg,train,Shih Tzu,Terrier,0.6325636497646216,1,Alto,OOF desarrollo
8e372fc09,data/raw_petfinder/train_images/8e372fc09-1.jpg,train,Beagle,,0.7135676804119011,1,Alto,OOF desarrollo
8ff66c239,data/raw_petfinder/train_images/8ff66c239-1.jpg,train,Mixed Breed,Hound,0.672781527403113,1,Alto,OOF desarrollo
19bdaed52,data/raw_petfinder/train_images/19bdaed52-1.jpg,train,Golden Retriever,,0.3632102203187911,0,Bajo,OOF desarrollo
3e373923e,data/raw_petfinder/train_images/3e373923e-1.jpg,train,Mixed Breed,,0.5233353309472609,1,Medio,OOF desarrollo
f376f922e,data/raw_petfinder/train_images/f376f922e-1.jpg,train,Silky Terrier,,0.3313830627244291,0,Bajo,OOF desarrollo
b8dd18a5a,data/raw_petfinder/train_images/b8dd18a5a-1.jpg,train,Terrier,Mixed Breed,0.4519013746361704,1,Bajo,OOF desarrollo
da8859f46,data/raw_petfinder/train_images/da8859f46-1.jpg,train,Mixed Breed,Mixed Breed,0.7539361425308275,1,Alto,OOF desarrollo
5f2623cb9,data/raw_petfinder/train_images/5f2623cb9-1.jpg,valid,Mixed Breed,,0.6363424951249166,1,Alto,OOF desarrollo
92bf4bb1a,data/raw_petfinder/train_images/92bf4bb1a-1.jpg,train,Mixed Breed,,0.4465572672856507,1,Bajo,OOF desarrollo
f77a10b5f,data/raw_petfinder/train_images/f77a10b5f-1.jpg,train,Mixed Breed,Hound,0.608688144625356,1,Alto,OOF desarrollo
8a99dadaf,data/raw_petfinder/train_images/8a99dadaf-1.jpg,train,Mixed Breed,Mixed Breed,0.619843672083987,1,Alto,OOF desarrollo
bee25f46d,data/raw_petfinder/train_images/bee25f46d-1.jpg,train,Mixed Breed,,0.371869960962936,0,Bajo,OOF desarrollo
30ca259ed,data/raw_petfinder/train_images/30ca259ed-1.jpg,test,Terrier,Mixed Breed,0.42403995132224,1,Bajo,Test fuera de muestra
dcefbb974,data/raw_petfinder/train_images/dcefbb974-1.jpg,test,Siberian Husky,,0.3269799222306651,0,Bajo,Test fuera de muestra
51d3a70bf,data/raw_petfinder/train_images/51d3a70bf-1.jpg,test,Maltese,,0.3785064044453377,0,Bajo,Test fuera de muestra
5e08b9ce5,data/raw_petfinder/train_images/5e08b9ce5-1.jpg,train,Mixed Breed,,0.343467527814314,0,Bajo,OOF desarrollo
c924a03e8,data/raw_petfinder/train_images/c924a03e8-1.jpg,train,Mixed Breed,,0.8145282381158101,1,Alto,OOF desarrollo
3595648ea,data/raw_petfinder/train_images/3595648ea-1.jpg,train,Mixed Breed,,0.5568399533080307,1,Medio,OOF desarrollo
1667eb8a4,data/raw_petfinder/train_images/1667eb8a4-1.jpg,test,Labrador Retriever,Mixed Breed,0.4564452365043377,1,Bajo,Test fuera de muestra
dcdefed1a,data/raw_petfinder/train_images/dcdefed1a-1.jpg,train,Mixed Breed,Mixed Breed,0.5122379432178916,1,Medio,OOF desarrollo
760c7d8ac,data/raw_petfinder/train_images/760c7d8ac-1.jpg,train,Mixed Breed,Doberman Pinscher,0.48236553527955,1,Medio,OOF desarrollo
48333a921,data/raw_petfinder/train_images/48333a921-1.jpg,test,Mixed Breed,,0.5803577315512343,1,Medio,Test fuera de muestra
f068b8fdd,data/raw_petfinder/train_images/f068b8fdd-1.jpg,test,Mixed Breed,,0.8054761732955099,1,Alto,Test fuera de muestra
24993107f,data/raw_petfinder/train_images/24993107f-1.jpg,test,Jack Russell Terrier,,0.5148441788981457,1,Medio,Test fuera de muestra
7e29d5a9d,data/raw_petfinder/train_images/7e29d5a9d-1.jpg,valid,Mixed Breed,,0.6292074387237564,1,Alto,OOF desarrollo
12e747332,data/raw_petfinder/train_images/12e747332-1.jpg,train,German Shepherd Dog,German Shepherd Dog,0.3256444921991878,0,Bajo,OOF desarrollo
ea1736eec,data/raw_petfinder/train_images/ea1736eec-1.jpg,valid,Mixed Breed,,0.3833977202649234,0,Bajo,OOF desarrollo
1555b08c9,data/raw_petfinder/train_images/1555b08c9-1.jpg,test,Mixed Breed,,0.5509951519455274,1,Medio,Test fuera de muestra
7e681c7eb,data/raw_petfinder/train_images/7e681c7eb-1.jpg,test,Mixed Breed,Mixed Breed,0.2646625025598641,0,Bajo,Test fuera de muestra
deda21b9a,data/raw_petfinder/train_images/deda21b9a-1.jpg,train,Mixed Breed,German Shepherd Dog,0.3451712328221669,0,Bajo,OOF desarrollo
81d38d5ec,data/raw_petfinder/train_images/81d38d5ec-1.jpg,train,Mixed Breed,,0.8800424269984104,1,Alto,OOF desarrollo
f6ae0d580,data/raw_petfinder/train_images/f6ae0d580-1.jpg,valid,Poodle,,0.4821225683940324,1,Medio,OOF desarrollo
1bd13d3e5,data/raw_petfinder/train_images/1bd13d3e5-1.jpg,test,Mixed Breed,,0.2484468187432223,0,Bajo,Test fuera de muestra
44817c8f4,data/raw_petfinder/train_images/44817c8f4-1.jpg,test,Mixed Breed,,0.3838719766032012,0,Bajo,Test fuera de muestra
41bc94422,data/raw_petfinder/train_images/41bc94422-1.jpg,test,Mixed Breed,,0.5409377734774433,1,Medio,Test fuera de muestra
af86d93ba,data/raw_petfinder/train_images/af86d93ba-1.jpg,test,Mixed Breed,,0.7583123338524932,1,Alto,Test fuera de muestra
24ee3b57d,data/raw_petfinder/train_images/24ee3b57d-1.jpg,train,Mixed Breed,,0.3881374322106359,0,Bajo,OOF desarrollo
d1a67cee6,data/raw_petfinder/train_images/d1a67cee6-1.jpg,train,Mixed Breed,,0.6006795125522125,1,Medio,OOF desarrollo
943bcd4db,data/raw_petfinder/train_images/943bcd4db-1.jpg,test,Mixed Breed,,0.5632034333421754,1,Medio,Test fuera de muestra
352522dbd,data/raw_petfinder/train_images/352522dbd-1.jpg,train,Labrador Retriever,German Shepherd Dog,0.6445033056362636,1,Alto,OOF desarrollo
2e4eb9198,data/raw_petfinder/train_images/2e4eb9198-1.jpg,valid,Dalmatian,Mixed Breed,0.5114774702945448,1,Medio,OOF desarrollo
0e4ef28c9,data/raw_petfinder/train_images/0e4ef28c9-1.jpg,test,Mixed Breed,,0.5850553157202646,1,Medio,Test fuera de muestra
c06b6d8bf,data/raw_petfinder/train_images/c06b6d8bf-1.jpg,test,Mixed Breed,,0.7655411589821206,1,Alto,Test fuera de muestra
d3411347b,data/raw_petfinder/train_images/d3411347b-1.jpg,test,Mixed Breed,,0.4286947955881821,1,Bajo,Test fuera de muestra
cfd819dd9,data/raw_petfinder/train_images/cfd819dd9-1.jpg,train,Mixed Breed,,0.6833837714131255,1,Alto,OOF desarrollo
1a2f33fec,data/raw_petfinder/train_images/1a2f33fec-1.jpg,train,Mixed Breed,,0.4880862484645201,1,Medio,OOF desarrollo
44c8447f9,data/raw_petfinder/train_images/44c8447f9-1.jpg,train,Mixed Breed,,0.4053257839762217,1,Bajo,OOF desarrollo
1a3da2ae5,data/raw_petfinder/train_images/1a3da2ae5-1.jpg,test,Mixed Breed,,0.5767025655985081,1,Medio,Test fuera de muestra
1c2f669f2,data/raw_petfinder/train_images/1c2f669f2-1.jpg,train,Golden Retriever,Labrador Retriever,0.4901986990300592,1,Medio,OOF desarrollo
cc463360a,data/raw_petfinder/train_images/cc463360a-1.jpg,train,Mixed Breed,,0.7775552199917222,1,Alto,OOF desarrollo
2469e58fd,data/raw_petfinder/train_images/2469e58fd-1.jpg,valid,Mixed Breed,,0.7298395759910405,1,Alto,OOF desarrollo
42444811d,data/raw_petfinder/train_images/42444811d-1.jpg,train,Mixed Breed,Mixed Breed,0.310293010372755,0,Bajo,OOF desarrollo
fc9773fa5,data/raw_petfinder/train_images/fc9773fa5-1.jpg,train,Mixed Breed,,0.4490898875114495,1,Bajo,OOF desarrollo
89fd79488,data/raw_petfinder/train_images/89fd79488-1.jpg,train,Mixed Breed,,0.4807746872273159,1,Medio,OOF desarrollo
988f48ca6,data/raw_petfinder/train_images/988f48ca6-1.jpg,train,Mixed Breed,,0.4727964708188056,1,Medio,OOF desarrollo
bcd6d7e62,data/raw_petfinder/train_images/bcd6d7e62-1.jpg,train,Mixed Breed,,0.6994740482571976,1,Alto,OOF desarrollo
b12b6dc93,data/raw_petfinder/train_images/b12b6dc93-1.jpg,train,Mixed Breed,,0.4673556356578688,1,Medio,OOF desarrollo
ba6ea2d18,data/raw_petfinder/train_images/ba6ea2d18-1.jpg,test,Mixed Breed,,0.5544698553334164,1,Medio,Test fuera de muestra
31da37bc0,data/raw_petfinder/train_images/31da37bc0-1.jpg,train,Mixed Breed,Hound,0.6954537718667129,1,Alto,OOF desarrollo
9fce612cf,data/raw_petfinder/train_images/9fce612cf-1.jpg,train,Shih Tzu,,0.4257076877682712,1,Bajo,OOF desarrollo
2b31f1be3,data/raw_petfinder/train_images/2b31f1be3-1.jpg,train,Mixed Breed,Terrier,0.4415408911145048,1,Bajo,OOF desarrollo
49c8a0216,data/raw_petfinder/train_images/49c8a0216-1.jpg,train,Mixed Breed,,0.4520373731600137,1,Bajo,OOF desarrollo
662af5b80,data/raw_petfinder/train_images/662af5b80-1.jpg,train,Standard Poodle,,0.2759396645531966,0,Bajo,OOF desarrollo
a3d4585c2,data/raw_petfinder/train_images/a3d4585c2-1.jpg,train,Mixed Breed,,0.6262998698646502,1,Alto,OOF desarrollo
