PetID,conjunto_petfinder
6b42c0d29,train
f8d98877d,test
2b95747f3,train
c4be004d4,train
a0c584c54,train
b517c8c90,test
edac63019,train
c0a4d02cc,train
d2fa0b0df,train
1fd1d2349,valid
c63dc4adb,train
9edb2d79a,train
767a3b706,test
bef897b2b,valid
e4b1b7afe,train
69f986aaf,train
911464bd8,valid
918471707,train
b567ca662,test
a2c98c186,valid
ac45f71e3,train
ebae250e9,test
84ce5f32b,train
e808d9fee,train
d01112d4a,train
99a0196aa,test
ecba83b43,valid
485cff597,train
295dac1ce,valid
b09ecfb53,train
331a14422,test
2fe1eb7b8,train
23a1e62d8,train
32ac38a9f,train
35bbb3a85,train
784e466b1,test
f68bec222,train
c5baf5497,train
16ffedcf8,train
18286db6a,test
e66a993a5,train
c8e2a9092,test
4a5a05ef7,test
11fa9d216,valid
5abbde253,test
85f63b533,train
cbd6b3064,test
c278935de,valid
8599dc67a,train
6c64dd197,test
f1b4a123f,train
99cbd42dc,train
4a8f49ac8,test
db4165316,train
0e12b9baa,train
bf99a973b,train
15d4c0bad,train
fa253c6e7,train
ea087d248,valid
86f41cec9,test
0c5fe8151,train
e4a48ef49,test
cad1405fc,train
fea9183f6,test
dfa39b9f1,train
605eca728,train
b70ec3788,valid
47ec9e919,train
7dcbe3383,train
d5f441f79,test
fe2757847,train
de4de2e7c,valid
09e64ce2b,train
1adc56d3c,valid
b533529a6,test
ac9feb346,train
062b387cf,train
bf6dedb55,train
1c107ce2b,valid
f7550219b,test
c03b8b2db,train
12b47b4e8,train
40b1839ea,valid
553d1ee3b,valid
8b9739cef,valid
e464e666d,train
8ca49ce85,train
321c14446,train
f1d86e6ea,train
cfb8b6b93,train
56147c737,train
36a5b3b3e,test
f0bfe80e3,train
00a1a8af4,train
662f8c2a9,train
c2deaf1e4,test
03f130f5f,train
5e5f1623c,train
00f3a3993,train
d1de97c49,test
38fb7c50c,train
3b15c42d3,test
09d7272ad,valid
623111d43,test
e809de3b9,train
6f665c704,valid
7d6d03de2,train
eea42fc56,train
ffe5a0271,valid
51c4018b8,train
3433731c5,test
74f15e0fd,valid
bd763ab11,train
df880995b,train
5546a54ef,valid
8019d0c63,valid
f64fd2354,valid
3b3349318,test
2befe2607,train
edbffc8cf,train
6fc2970d6,train
a32e58f2f,train
3695274de,valid
04aa54436,test
546957a8b,test
01c62e03b,valid
7759517e2,train
46c5fd256,valid
f19658d12,train
8913e5b27,test
e4efae0f1,train
6460390c0,train
affeb8b58,train
b3a42fc4a,valid
5366eff00,train
570fb2f6c,train
705ce0ebd,train
e809f1cb5,train
538b47698,train
3a7b85800,valid
abb847f55,train
4c237475f,train
c6189ea84,train
3afb76273,train
7a785a607,valid
385b5b8fc,train
4cdb41608,test
000fb9572,train
2628915bb,train
608a58c8e,train
11b3fd45f,train
ac34b6e29,test
1f7bf1b32,valid
f5dc6f316,train
737413132,valid
b05d0484f,train
57ac7373a,train
75332917e,train
0fc52b599,train
057e5347f,train
358517d09,train
d0ef38cff,train
634f65242,train
196d58932,train
01a7b719c,valid
8e01a6de2,train
d60dbdd7a,train
3effb8d44,test
71ef1c6c4,train
d3ef2ebef,train
9f2e4a2e1,test
dbd4f79ef,test
e7b5ed1a2,train
84d7ac922,test
f4316f2bc,train
db2d1ccaf,test
7cc9b21fd,train
7d4f585b5,test
c82f54ef6,train
5d792dd24,train
93b1ca32c,test
cc9f9c4c1,train
66038a4b3,train
cb5e73024,train
05d2022eb,train
e5a2e7156,valid
ec2bb7160,valid
ffdad97e5,train
9f1ba804c,train
2ba66d1e1,train
cf74322de,train
7d0aedfb3,train
d336e6953,train
cace2b412,train
d1632981e,train
10a093758,train
ca1df3f71,test
5fb30c1f8,train
ddd7cc601,test
1b9cedf4a,valid
9b9976e20,train
b37d04bd6,valid
e6e4a6f37,train
9c17624f8,test
1ae4a77ba,train
fc46e61c5,test
5e3dc5d76,test
d6a84a290,train
18427ab22,train
9a65d163b,train
1ac7dad15,test
38c5d4e0e,train
c9d8b22d0,train
60923a60d,valid
ce0e8f18f,test
b488dc067,train
104910cb4,valid
0eb219818,train
b5b9c3c05,train
caa5d1e6b,train
d77a66a2f,train
f5d60ca48,train
dffa25e61,test
a845ba4d6,test
8988d22a5,train
f6003c18b,valid
f262fd637,train
bb5917ca8,train
bc6abd32e,train
7c5a912a5,train
d061bc124,test
420f5cd9c,valid
0d150e90c,train
b310f969f,train
cbfaa79cb,test
a8ce7d647,train
e4424b719,valid
c0ab24656,train
5c82c5903,test
ec59f8c50,test
20b7e24b2,valid
a22ddc666,train
ae52ea5c4,train
993113176,train
df03e957d,test
1e2cca514,test
2a9223451,train
6434d0273,train
4f94e2b5a,train
015b8b722,train
bcda757a8,train
6a7310588,train
4dc6822f8,train
21206933c,train
ee2e82f01,test
58e368a56,train
3ce0f0aa5,train
01142a354,train
133ca8c90,train
299e17017,train
8a615bfca,train
32f617eda,test
2f532707f,train
8a4e70a21,train
3f518238a,train
9cc36a057,test
f9d621157,train
0291e8ca0,train
10e26690b,train
27a7a1795,train
9795ce5b0,valid
6f1a516f4,test
f0193b572,test
9e935b385,train
493ab5d96,test
3a0ebb3d1,train
53c0ebe89,test
f1ceeda99,test
3a9f1c036,train
062633cb1,train
42d565331,train
a89af346d,train
81614060c,train
4b4f32911,train
cae5c7ef1,test
e90930a27,train
c60a12958,test
0f15ed6ab,test
788ea6e94,train
0bd83ba72,train
248c027cb,test
c44215cc8,train
f749cd744,valid
92e87765e,train
3f9b11590,train
0995bd489,train
cea2544a7,train
8e6e57951,train
6a9f15d94,train
0605aab21,train
6caab3194,valid
2e77e1c78,test
13485ebf1,train
d596234fc,train
750f8baba,test
e62224eeb,train
72389d266,train
5e1c81876,train
fee0b4da6,train
4982cc983,train
046256943,train
0a8fc6614,test
4374d6f52,train
93d43258b,train
63a4f8b8a,train
a645311ed,train
e6d358f70,train
9593c0350,train
54ab4b5d2,train
c335ad2df,train
a7b91a377,train
9cb5c5f68,train
dfdbfce71,train
8a7860ee2,test
68e46ed0e,train
dcaae830b,train
544c16564,train
0aa767c04,train
19efe1616,test
710dc1661,valid
87b715441,train
a61776aba,train
850cb2e50,valid
4645fcfae,train
6f43738b5,test
cd3cd5fcc,train
14c70761a,train
3f2d1ff6c,train
4d7dd6115,test
9f4a72311,train
50ef65df7,train
c7561189e,train
e678bcc42,train
f58424835,train
e2db9e1eb,train
c70dc1bd1,valid
3f4d6a956,train
ea4cea375,train
b0b9f2902,valid
941eb9304,valid
bd74f5ce8,valid
06fda20a2,valid
8b9d9a18b,train
da2cdb505,train
e31df86bc,train
1a90a4805,train
005bb92d8,train
aa7548beb,train
469894776,train
a355a6873,valid
79e5de9a7,train
f569b3a29,valid
347be28a8,train
ccd14639f,train
71297d780,test
146b9d6e7,valid
727b7e63a,train
b5010c15b,train
44aafd1b1,test
32ad56035,valid
5a12ecdfc,train
7d0fcdd6d,test
295a99691,test
45dea4033,train
859b1b236,test
73ab55e8c,train
d02feb234,train
2105b697d,test
66064ba80,train
2b4c4793d,train
55c827f51,test
9999b8c82,train
687ddcca9,valid
b97569bc9,valid
2fab464fb,test
c34b20922,train
51d880078,train
6333963fe,train
6730a4a60,test
283d0763f,train
6438c6b3f,train
560232264,train
0e9a2fed4,train
ac2f56dbf,valid
37cec5261,test
e2fbb0332,train
f9934b985,train
dbe634a4c,valid
a39ad6dc7,train
48a44eac5,train
315d0e254,test
9aee8fe5a,train
a385cb92a,test
ccc88931c,train
d6be47a3c,valid
76d3ef2a4,train
ee9ba4990,test
03f0fc32f,train
421ea515e,test
b8d96cdd0,test
0be5af159,train
fc63194d1,train
af8cd40e0,train
ee2c40165,valid
017d966eb,train
7d8ffca23,valid
fc02869d9,train
8ca64b428,train
269db95d5,test
5071e525c,valid
8f20e24ef,train
a8c19a325,test
2d6e2292d,valid
6b240dd0b,train
a0c9daa0a,train
628fd5227,train
e80066a19,train
474db10df,train
48a2630a1,test
b6f77d754,valid
316f30229,train
802b1f331,valid
422059173,train
325d0e364,train
cd4624a1a,test
7b60f948e,train
27b5a9db5,valid
ccd20906b,train
05dc47bda,train
1a12e3633,test
c46e29741,valid
b2e3cf5a0,valid
d5b6f17f5,train
d9fca8be8,train
672ddf4a9,test
8dd8e4a4f,valid
3fccff52b,valid
40fdde0aa,test
3679001f5,test
8f31c806f,valid
d6691251b,train
0a6b9433e,train
bf1b733a7,train
ff706f8cc,train
3ad53090d,train
2416a2da1,train
ba13c272f,train
62332ea2c,train
e4eccb132,train
5e5d1fc6d,valid
0fe419dc3,train
9dae4e297,train
e8d0eedf7,train
3a016a6a0,valid
5e711ed8d,test
615f2f661,train
c626f2f93,train
87aff0121,train
8f9010452,train
3ba4ccb80,test
ded648294,train
bec2fe7ad,test
e3883d4f0,train
a99b34f95,test
a87f5839e,train
ed97f6919,test
f344595d7,train
1d0a5c20a,train
dffc5cef6,train
4fedc2eb6,train
db71b8b85,train
bd54dcfd0,train
71b8ca636,train
bc1319810,test
e945a1e04,test
2d72ef0c4,train
ac4c28677,valid
3060d192f,valid
f410b0841,train
573ee1a1f,train
34dc86aae,test
ab7ccc7df,train
a0401d349,train
1f58a286e,train
5909a21cc,train
01ba86830,train
b165fe8b1,train
8d7a8a5c0,train
94e45a1a7,train
6ef02d7e9,test
b8c54bc91,train
c0edff1e1,train
e4406b18a,valid
1be58123d,train
abd80f666,train
2fb22dd88,train
5a21eec6d,train
9cd7bfaa6,valid
fc7f7797c,test
af75249aa,test
0d7f7a155,train
5aff9022b,train
09bc86c05,test
5bbf44cea,test
e40073625,train
2f29e9d88,train
6e3631a29,test
df4354823,train
bca099371,train
a0b82db0e,train
8425c2a48,train
97e47e7c0,test
41d6c5f90,train
02c40b53c,train
3f016dcab,train
e3b6b7d2e,train
21c281e66,valid
32387ac37,test
350208e1a,train
3c8468196,train
dabcf0e55,train
03f217352,train
481cbcedb,test
05974bc36,train
6f8ae496e,train
34c4e74a9,train
b06d39b09,valid
b3a6f353d,train
485887f4c,train
92085e776,train
a9391d398,train
8efcfe9c6,test
09a024035,test
734123308,test
6097a5c1d,valid
5a358b56f,train
2562fec96,train
4909dc5af,train
c0b704c99,train
9e9a3285d,train
1f70f8112,train
75bfbc825,train
a3dfe1991,train
9123c847a,test
8c96f8ed3,train
3ef9ac2a6,test
7db48c47a,test
9ab8dddba,train
2689341e7,train
e09807e6e,train
e039f2392,train
af32c8be0,valid
d3faf6a0e,train
745facb3c,train
a5c5278b8,test
a2317e5b0,train
c0f651276,train
82ee2f3e9,test
941880ea3,train
c4bc89962,train
c7d02bfca,test
ac6d69d99,valid
b7fcfa1e6,valid
fc601e041,train
23874f644,train
cca88204d,train
f5dc70d35,test
e7f7066b6,valid
4d163b731,train
a83d95ead,train
