PetID,sentiment_score,sentiment_magnitude,sentiment_language,n_sentences_sentiment,n_entities_sentiment
6984c8d7e,0.0,0.9,en,6,10
813db4d5a,0.8,1.6,en,2,4
518e71b74,0.4,1.8,en,4,11
2023404f9,0.4,2.0,en,4,8
da84db2f7,0.7,1.4,en,2,3
4b7f7fcca,0.4,4.6,en,9,27
93ea39e5f,0.4,2.7,en,6,15
c69bdf768,0.9,0.9,en,1,0
3083ab744,0.0,0.1,en,2,4
595b8d58f,0.0,0.3,en,3,2
88c0e21d1,0.3,8.8,en,19,39
edd25890d,0.9,0.9,en,1,3
ef7c5813c,0.4,2.8,en,6,15
87a37261b,0.4,4.6,en,8,9
a1cb8764d,0.6,1.9,en,3,3
f61cec80a,0.2,1.2,en,2,3
7ddf00d90,0.2,2.2,en,7,17
b4060a70e,0.5,0.5,en,1,5
26a7ffaa7,0.3,1.6,en,5,5
6d6bb4a66,-0.2,0.5,en,2,7
0e49eebb3,-0.2,1.7,en,5,9
221cc9a2b,0.6,4.0,en,6,13
9b980624e,0.2,0.4,en,2,7
eb3101bcd,-0.9,0.9,en,1,1
57b57989d,0.3,2.0,en,6,13
0b6064845,0.4,5.8,en,12,18
4e00cd0ac,0.4,2.4,en,6,4
793e89809,0.3,1.4,en,4,11
559afad4f,0.4,2.8,en,5,19
794806010,0.0,1.0,en,5,15
3ded98af9,0.0,3.8,en,8,24
884b9a6ec,-0.1,1.1,en,3,8
29eda0717,0.1,0.8,en,4,7
870e7158b,0.2,1.9,en,6,13
a90c3dbd7,0.6,0.6,en,1,4
938bcb826,0.0,1.9,en,4,18
16ce3524b,0.2,0.4,en,2,3
f288b4919,0.0,1.0,en,5,7
8f860b014,0.3,0.9,en,3,7
97a020fe8,-0.2,1.1,en,3,6
8a9d11c50,0.1,2.3,en,8,16
ca75db93c,0.4,3.8,en,7,15
126cfd595,0.2,1.4,en,5,13
f64fd2354,0.2,0.7,en,2,8
f33406495,0.3,1.2,en,4,8
23baf0395,0.6,0.6,en,1,0
5ab1e209b,0.3,1.2,en,2,2
3ea00c9fd,0.9,0.9,en,1,0
19f0ef706,0.2,8.9,en,18,39
0f122f712,0.0,0.0,en,1,1
e3fa09b97,-0.1,2.0,en,5,17
1195168b6,0.7,0.7,en,1,1
8670bd551,0.3,3.3,en,7,21
276ce7f3a,0.0,3.2,en,6,15
b888f72cc,0.2,2.0,en,5,7
fbaec0999,0.2,0.6,en,3,5
f50d4f5bc,0.7,2.1,en,3,2
1a2816f0f,0.3,3.0,en,7,14
4d75e5771,0.8,3.4,en,4,5
dbaa03313,0.1,1.5,en,10,10
e94f842c0,0.2,1.4,en,4,4
99daba941,0.3,1.9,en,4,8
daad5c208,0.0,0.0,en,1,1
1f2573b47,0.8,0.8,en,1,1
16ac32123,0.0,0.4,en,4,5
36ad55549,0.4,2.7,en,6,8
710126170,0.7,0.7,en,1,2
f28036d8a,0.1,0.3,en,3,4
0617d9287,0.1,0.7,en,4,4
e2bcb9213,0.5,3.4,en,6,11
385028a00,0.8,0.8,en,1,1
f1d86e6ea,0.1,1.6,en,4,9
9c0f6076a,-0.1,2.8,en,7,22
5f5d44f43,0.3,1.9,en,6,18
de41ebc79,0.7,1.4,en,2,0
9f07e684f,0.0,1.8,en,3,7
48769873a,0.3,2.0,en,5,8
1bb6183eb,0.1,1.5,en,8,13
38e87cee8,0.4,1.6,en,4,9
ab309dd09,0.8,2.5,en,3,6
1bbb46822,0.5,1.1,en,2,3
a993cd91a,0.5,2.7,en,5,9
ff16e6dad,0.2,1.2,en,3,8
6b42c0d29,0.0,0.2,en,2,3
d77a66a2f,0.7,3.1,en,4,7
f245f7d4f,0.4,1.3,en,3,4
8f1b39562,0.0,2.9,en,7,21
56b5845d7,0.0,1.4,en,6,16
e5cecf5df,-0.6,0.6,en,1,5
926c92b39,0.5,2.8,zh-Hant,5,14
729f4d5fa,0.4,0.8,en,2,3
89a396d79,0.9,0.9,en,1,4
abf0f2579,0.3,1.3,en,3,4
919ebd16f,0.1,2.7,en,8,11
b551658f4,0.9,0.9,en,1,3
e3b6b7d2e,-0.1,0.1,en,1,4
9adf0f234,0.8,4.4,en,5,10
326a3c785,0.0,1.0,en,4,6
52a88696e,0.3,2.1,en,6,20
aebf47483,0.0,0.0,en,1,1
546a913cc,0.4,4.1,en,8,17
3085ca2c6,0.4,0.8,en,2,4
68071559c,0.0,0.0,en,1,2
cfd0757cf,0.0,0.0,en,1,1
10eaafcd9,-0.8,0.8,en,1,6
0d85af6c4,0.0,0.1,en,2,5
a99e4b365,0.8,0.8,en,1,9
b2b52ccf2,0.4,2.6,en,6,6
8016d3648,0.1,1.1,en,6,10
9907dde11,0.0,0.3,en,4,8
3f9b11590,0.5,2.4,en,4,7
86547ad6d,0.2,32.0,en,84,207
9761c645f,0.2,1.6,en,7,8
2e1448ee0,0.3,3.1,en,6,8
94aec9453,0.9,0.9,en,1,6
81d97fa9f,0.3,1.2,en,3,4
fdb03c163,0.5,2.1,en,3,9
cdd50f583,0.2,0.8,en,3,4
b71eb2942,0.6,2.5,en,4,8
a8b9d57b4,0.1,1.0,en,4,8
abfad94f2,-0.2,7.9,en,19,74
5ea10e37f,0.5,5.1,en,9,13
92d5ac408,0.4,4.4,en,9,18
8e881542f,-0.2,0.2,en,1,4
7f78266ab,0.3,3.1,en,6,8
146d950bc,0.4,0.9,en,2,6
784d3319e,0.5,3.5,en,6,10
351d29156,-0.1,4.7,en,13,46
38fb7c50c,0.2,2.2,en,6,24
dce7af31c,0.3,3.7,en,7,17
0cbe33a44,0.1,0.2,en,2,5
53ac79c6c,0.3,6.0,en,15,34
ad2423b1f,0.3,0.9,en,2,4
bb74a9d58,0.3,5.1,en,9,35
04260adf8,0.1,1.5,en,5,3
290c3cd9e,0.6,1.3,en,2,3
e7f7066b6,0.5,0.5,en,1,2
be376ea01,0.1,2.2,en,6,12
4140b3b5a,0.2,6.5,en,18,26
b8715f663,0.6,1.2,en,2,16
dd2452dfa,0.0,0.3,en,3,7
fb9833d4b,0.5,2.1,en,4,14
dd62a2e7f,-0.1,1.6,en,6,23
bb675d874,0.2,1.5,en,3,10
c49629a90,-0.4,0.9,en,2,9
d36f47834,-0.5,0.5,en,1,3
a6e7b6870,0.2,0.4,en,2,3
18ee92cdf,0.4,0.8,en,2,3
7cc9b21fd,0.3,2.2,en,6,11
c62a2a817,-0.1,1.6,en,4,10
f7473aaec,0.3,3.4,en,7,19
0935ab38b,0.0,1.2,en,3,7
21a7f4896,0.2,1.4,en,5,5
f2ac99dfe,0.0,0.0,en,1,4
bd7bae691,0.1,2.4,en,6,14
88c193102,0.1,2.3,en,6,13
a345b4406,0.1,0.1,en,1,2
5d3ee6378,0.1,4.3,en,10,26
37e15671b,0.4,2.0,en,5,11
a8cfbf446,0.7,0.7,en,1,0
3ba4ccb80,0.2,0.9,en,3,4
37438ea50,0.0,0.2,en,3,7
e63eea2f7,0.1,2.1,en,7,10
53abbdf1d,0.3,1.6,en,5,2
7cf37c7e2,0.0,3.2,en,8,17
220d4394a,0.5,3.8,en,7,24
b714e611f,0.0,0.0,en,1,1
f19397eed,0.0,0.2,en,3,7
461b33f39,-0.1,6.7,en,15,30
ee459f62d,0.2,0.2,en,1,7
6afc6acee,0.9,0.9,en,1,6
fa89bfa82,0.3,1.8,en,5,11
029b05087,0.1,2.7,en,5,12
b72bbd6db,-0.2,0.2,en,1,4
cbef8d00b,0.6,5.6,en,9,17
a2317e5b0,0.1,2.5,en,5,13
25d4c7493,0.9,1.8,en,2,3
9c443e54d,0.1,2.0,en,5,15
979e3f8f7,0.3,2.8,en,7,10
e27fa93d3,0.4,0.4,en,1,6
570fdcc4d,0.3,0.7,en,2,3
b414c5dd9,0.0,0.0,en,1,1
0a4203544,-0.2,0.4,en,2,8
6a9d18d89,0.1,9.3,en,24,46
bfaca902b,0.3,1.8,en,6,7
54791dc58,0.3,1.5,en,4,6
b73c5a1b7,0.2,0.5,en,2,2
bb4e0ddb3,0.2,0.7,en,3,10
23ed3e349,0.2,2.3,en,5,11
79bf5eb37,0.4,7.7,en,14,25
6aa6cfaaa,0.6,3.9,en,6,21
476b3dbe5,0.3,3.6,en,7,14
77f9b1470,0.3,2.6,en,6,16
07102e682,0.0,0.0,en,1,10
1ca9db40b,0.4,1.4,en,3,4
63f7cacce,0.9,0.9,en,1,3
da697d5ba,0.6,0.6,en,1,2
c8f5f9120,-0.3,0.7,en,2,3
d6cfa5d4b,0.2,1.8,en,4,13
4084b0a93,0.0,2.3,en,9,13
714e287c7,0.8,2.4,en,3,3
7fab9b8f3,0.4,2.9,en,6,9
8ff2c63c4,0.5,1.9,en,3,6
2fa5bde3c,0.4,1.0,en,2,7
3a88e6c8f,0.3,3.9,zh,8,17
966598774,0.8,1.7,en,2,2
102482c40,0.1,1.5,en,5,3
1d72ec242,0.3,2.7,en,4,10
ee15edbb0,0.9,0.9,en,1,4
e2f718e94,0.2,0.2,en,1,2
e7b5ed1a2,0.2,2.0,en,5,10
6e61a7b46,0.2,0.2,en,1,3
b76e8c452,0.0,5.9,en,17,39
fa87afa7d,0.0,16.4,en,45,100
1c2dfa92d,0.6,2.5,en,4,8
fc4b199fa,0.1,0.1,en,1,2
923da13c4,0.8,0.8,en,1,1
6dac8ec35,0.0,0.0,en,1,1
d4e96e3ce,0.4,1.0,en,2,5
3a6197f6d,0.3,5.2,en,12,35
fc7f7797c,0.4,2.7,en,6,11
8a6f301fa,0.0,0.0,en,1,3
b11ae7451,0.0,0.0,en,1,1
f2755d8bf,0.4,2.5,en,6,9
66f6cd1cb,0.2,0.5,en,2,2
55cdf4eda,0.5,1.5,en,3,5
8cd1d06ab,0.1,1.2,en,7,9
be4c2e0d5,0.1,0.1,en,1,3
86f7b4013,0.5,2.1,en,4,7
dd579722a,0.2,4.7,en,13,23
c9c023b3e,0.8,0.8,en,1,1
36a5b3b3e,0.9,0.9,en,1,3
df8425410,0.0,0.1,en,2,5
b857d5ac6,0.3,14.6,en,32,83
15dbf64f0,0.5,2.7,en,5,12
af4941f15,0.8,1.7,en,2,9
5b73a7ea8,0.3,1.3,en,3,4
be5f7a129,0.3,1.2,en,3,4
7b79e52f0,0.4,1.3,en,3,10
6b7be833c,0.2,2.7,en,6,16
47163bb58,0.3,0.3,en,1,2
d4beefae9,0.8,1.7,en,2,3
227580301,0.3,3.3,en,8,17
8420d063a,0.4,3.5,en,8,15
842c9622d,0.0,0.0,en,1,3
4ce29bb83,0.6,5.2,en,8,17
45904d2be,0.2,0.2,en,1,4
8b2be8807,0.4,7.4,en,14,42
4887999cc,0.8,0.8,en,1,7
b6a16ab86,-0.1,4.8,en,7,16
f97c8edc4,0.5,0.5,en,1,5
c16df543f,0.3,1.0,en,3,3
503a096e7,0.2,2.4,en,10,16
3c5e8cc5d,0.3,0.3,en,1,2
e42fd0fed,0.6,6.2,en,10,26
fdd191ba0,0.4,1.0,en,1,6
20559d623,0.3,1.2,en,3,4
ae14a91dc,0.4,1.3,en,3,6
6333963fe,0.4,5.6,en,8,7
e3935c62d,0.4,0.9,en,2,2
f212d0cdc,0.1,4.7,en,10,16
fdb71d0c8,0.1,0.1,en,1,7
bad270818,0.0,0.5,en,7,10
0ab8ae91b,0.1,2.4,en,8,17
59a23bac0,0.4,2.4,en,5,9
f4948a23d,0.5,1.6,en,3,7
14410015e,0.1,0.3,en,2,4
7316c548e,0.3,6.0,en,15,31
1ca147dd8,0.4,3.3,en,7,17
7c3423bab,0.0,0.0,en,1,2
a9085cdde,0.5,8.1,en,14,26
e2bb56954,0.0,0.0,en,1,1
bafa8c847,-0.4,1.5,en,3,15
9edb2d79a,0.0,3.6,en,5,14
486f89692,0.8,1.7,en,2,2
abf1716a9,0.3,2.0,en,5,6
22e4974f2,0.8,3.2,en,4,11
9e0b14cf6,-0.1,0.9,en,5,18
b5c41169c,0.1,2.2,en,8,13
0995bd489,0.2,1.2,en,6,14
7de2f688b,0.3,1.7,en,4,8
0db65104a,0.4,4.5,en,10,14
f5ebfd099,0.9,0.9,en,1,5
192303603,0.2,1.1,en,3,8
d8179f4d9,-0.1,1.9,en,3,8
cf8e988f5,0.3,3.8,en,7,13
24890da9b,0.1,0.7,en,4,11
244144067,0.0,2.6,en,11,30
261a88440,0.4,0.9,en,2,5
cc7d90ef4,0.3,2.9,en,4,7
b0b9f2902,0.1,0.4,en,2,6
fcf377cce,0.7,0.7,en,1,3
9495fed48,0.0,1.8,en,7,27
867057e77,0.3,3.1,en,5,13
921817343,0.4,4.0,en,7,11
85b57bb1e,0.5,0.5,en,1,5
b89c365c3,0.6,0.6,en,1,5
e5164d828,0.4,1.6,en,4,8
ee421d21a,0.0,1.5,en,4,9
c54b26d73,0.3,1.7,en,3,12
2fcdfb0e1,0.9,0.9,en,1,1
fe481f81c,-0.8,0.8,en,1,2
8c28914a9,0.0,0.1,en,2,5
8a6d97169,0.1,3.3,en,5,3
bf7ee1354,0.0,0.0,en,2,22
d4dd82200,0.4,1.8,en,3,6
1f470d9f4,0.2,1.3,en,3,7
3af14a63c,0.0,0.0,en,1,2
eb9b9400e,-0.2,0.5,en,2,4
387701d9d,0.3,1.6,en,4,11
1ef5b1310,0.4,0.4,en,1,17
402e83205,0.5,1.1,en,2,3
4747bead4,0.5,2.6,en,5,6
59d4947b6,0.2,0.9,en,4,12
246c3850a,0.2,4.0,en,9,20
e76929e2b,0.1,1.5,en,7,16
0a84451ae,0.4,4.0,en,8,17
08b454900,0.0,5.9,en,13,53
5e74dfc90,0.0,3.3,en,4,11
ada93cece,0.4,0.9,en,2,3
4f5205d2b,0.0,1.6,en,3,5
1d9c36e47,0.1,1.3,en,6,6
4e12936b0,0.0,0.0,en,1,1
0be5af159,0.0,0.0,en,1,2
80e8288c9,0.3,2.2,en,6,24
99ed50a86,0.6,0.6,en,1,5
b5cb75a44,0.5,3.0,en,5,8
c740abfe1,0.2,2.4,en,5,8
96ba0193d,0.0,0.0,en,1,2
7f4fb6f7e,0.2,1.7,en,5,11
ae3ef6983,0.3,6.5,en,14,38
19af88854,0.1,6.9,en,17,59
5d517a321,0.0,0.8,en,4,27
ffb3a78e1,0.1,4.3,en,18,26
97916de84,-0.1,0.8,en,3,9
9999b8c82,0.2,4.1,en,6,11
77bb4ce3a,0.4,1.6,en,3,4
15f00daac,0.2,1.9,en,5,7
5c89ffa58,0.0,3.9,zh,7,24
164857bd8,0.9,0.9,en,1,2
6edcc1f1b,0.3,3.9,en,10,24
ee5ceb065,0.0,0.2,en,3,7
fc8388b28,-0.2,0.2,en,1,16
e62e5aa26,0.2,2.7,en,8,18
3ee05e0d5,0.2,3.1,en,7,11
41c61ed91,0.4,7.1,en,12,20
14a1d0eb4,0.1,1.8,en,5,10
f2472c8dd,0.0,2.4,en,7,12
386990598,0.2,2.9,en,7,25
8311f29c4,0.4,1.7,en,4,7
dc3066d92,0.6,1.2,en,2,8
90f1bb168,0.9,0.9,en,1,2
ce5bb821a,0.6,2.8,en,4,8
93692767b,0.0,0.0,en,1,1
8132fabfd,0.1,0.8,en,4,13
71deb8267,0.9,0.9,en,1,3
421ea515e,0.6,2.7,en,4,9
b13e4afff,0.4,1.8,en,4,11
1f7bf1b32,0.0,0.0,en,2,0
82c51a95a,0.4,2.6,en,5,8
660cd67ed,-0.1,0.1,en,1,2
b822d0566,0.3,4.6,en,10,16
c554f052c,0.9,1.8,en,2,5
3ee76f8a2,0.1,2.2,en,8,13
79f358573,0.0,2.0,en,6,23
dbea554c3,0.9,0.9,en,1,4
374b76068,0.8,0.8,en,1,6
1f70f8112,0.6,3.4,en,5,8
91fca388a,0.0,2.4,en,8,13
87615b2c6,0.7,4.4,en,6,13
4745e5286,0.0,4.9,en,10,37
718c4b524,0.3,6.3,en,11,27
6c55e596d,0.7,2.3,en,3,5
6c71db5b5,0.3,2.6,en,7,18
1f4871c30,0.0,1.0,en,6,15
a20d1e637,0.1,2.1,en,12,22
bc681e945,0.1,1.9,en,7,17
d96987111,0.0,2.3,en,6,9
b3f83cef6,0.0,0.5,en,4,7
fc9b4b692,0.0,1.1,en,7,9
172433b2f,0.1,0.1,en,1,2
9162433d5,0.0,0.0,en,1,1
c60a12958,0.3,2.3,en,7,17
7b858c084,0.5,1.6,en,3,3
3f5ec6144,0.1,1.9,en,6,19
553752e54,0.7,2.3,en,3,8
d2d48985e,0.2,0.2,en,1,4
1d6a1b32c,0.0,0.0,en,1,1
694653d6a,0.4,2.4,en,5,7
c1ed7562f,0.5,2.1,en,4,10
f024e91b9,0.0,0.4,en,4,7
84998166f,0.6,1.9,en,3,7
4a0d03a9f,0.2,1.1,en,4,8
5474cd2c2,0.0,0.0,en,1,2
34edfc9d5,0.6,2.5,en,4,7
0ac6fe826,0.4,1.6,en,4,15
146b9d6e7,0.1,0.7,zh,3,10
72c9986ac,0.0,0.1,en,2,2
c5aeec694,0.3,1.1,en,3,8
d41aa1c62,0.1,0.1,en,1,2
1b91e1082,0.1,7.0,en,21,43
acf9a72ca,0.1,0.2,en,2,5
311ee8343,-0.1,1.8,en,3,15
97cdcca1f,0.0,0.0,en,1,1
afe9d7dca,0.0,0.0,en,1,1
0fe58286d,0.2,1.6,en,4,11
5634cfd98,0.0,1.7,en,4,8
e4b90955c,0.2,0.2,en,1,2
f348564a5,0.1,0.1,en,1,3
26662f4f9,0.0,2.0,en,4,7
bfa54aa27,0.9,0.9,en,1,2
3517189ab,0.0,1.1,en,5,11
a8c19a325,0.0,5.3,en,15,30
71ef1c6c4,0.2,0.8,en,3,4
cff0d8c7b,0.4,3.2,en,7,15
deb43659b,0.1,0.1,en,1,1
0594ed847,0.1,1.4,en,3,9
8803fb1c2,0.3,3.3,en,6,11
9a7885841,0.7,1.5,en,2,3
fe2cc3feb,0.3,2.3,en,4,18
d7976886b,0.2,0.6,en,2,2
06adfc154,-0.1,1.3,en,4,15
b4b4969b2,0.1,0.9,en,4,5
1a47d1c94,0.5,1.1,en,2,4
b1b2aae50,0.4,1.9,en,4,9
a12bb119e,0.0,0.3,en,5,9
199f37bc2,0.1,1.3,en,2,6
e74dd0579,0.5,4.8,en,9,22
6f5eab89b,0.0,0.6,en,3,1
ea9d28227,0.0,1.5,en,3,8
e809f1cb5,0.2,2.9,en,10,17
dc7dad1da,0.0,0.8,en,3,6
cff311279,0.4,0.8,en,2,3
7993a02ee,0.3,1.2,en,3,4
a44b2389a,0.7,0.7,en,1,5
022b37ea0,0.1,1.4,en,4,8
4d43092e3,0.5,4.1,en,8,26
434a2904c,0.3,2.1,en,4,16
ddd7cc601,0.3,2.5,en,4,10
0910c13a3,0.1,0.1,en,1,1
1436092b4,0.6,1.8,en,3,8
026ebf139,0.0,1.6,en,2,5
fff4a6420,0.9,3.7,en,4,3
07cfb3380,0.7,2.8,en,4,5
ca4224e0b,0.7,2.3,en,3,5
9ef475fbe,0.2,2.8,en,4,9
51cdc726a,0.4,8.8,en,15,47
2d9bdbca9,0.3,0.7,en,2,4
26cd1c2ee,0.3,4.1,en,8,10
a05c489dc,0.0,7.3,en,12,38
fad982f0a,0.0,0.0,en,1,1
ce0294cec,0.2,5.8,en,13,25
de8b7400d,0.9,0.9,en,1,3
50fe7d515,0.0,3.5,en,5,14
0c47e700c,0.4,3.1,en,7,10
e2b5913e7,0.3,7.1,en,16,32
5b7ead040,0.8,1.6,en,2,5
5cbe99be7,0.2,2.3,en,8,30
1eeb50e8f,0.7,0.7,en,1,2
f67dcb4b3,0.3,3.7,en,7,11
c0574c31a,0.5,1.7,en,3,5
386e1a0fd,0.4,2.7,en,6,6
79ac40056,0.9,0.9,en,1,1
1c2f669f2,0.8,0.8,en,1,1
83703d7e0,0.3,0.9,en,3,5
afe19c37c,0.2,7.6,en,14,33
66fcb54d7,-0.1,1.8,en,8,12
78ad8f1a2,0.1,1.8,en,7,17
c38afccab,0.9,0.9,en,1,2
f3367a65d,0.0,0.0,en,1,1
f2b656028,0.2,0.4,en,2,5
26284d23a,0.2,3.2,en,7,11
01d646ea8,0.5,1.1,en,2,2
5a7207717,0.1,4.4,en,16,34
26edfaa28,0.3,2.0,en,3,12
a2656874e,0.2,1.2,en,3,8
bfab5f493,0.2,4.0,en,7,7
196f95fdb,0.1,2.3,en,7,10
358517d09,0.1,1.4,en,4,11
2fa8b64b1,0.0,2.8,en,5,6
daf1a8d08,-0.2,0.2,en,1,1
cc8401c02,0.0,0.1,en,3,3
ca7075738,0.0,0.0,en,1,2
c491ec026,0.0,1.6,en,7,15
07877aea7,0.5,1.7,en,3,15
db61b1f31,0.0,1.6,en,8,10
701c7e67e,0.5,1.0,en,2,3
6f3e4618d,0.2,5.2,en,17,21
a2ec6f8a8,0.3,1.7,en,5,8
7b9cc47f0,0.4,1.9,en,4,7
203e2bd3c,0.3,6.8,en,16,28
11db3b853,0.0,0.0,en,1,1
780dff088,0.7,5.8,en,8,12
702bee848,0.2,5.1,en,9,15
05f99fc56,0.7,2.1,en,3,9
d45562a98,0.2,2.6,en,6,11
cad25c91b,0.3,1.0,en,3,6
3cc9490b8,0.3,1.6,en,5,4
4a27c67eb,0.3,1.1,en,3,4
cda31e59d,-0.1,0.9,en,4,7
93eb14f37,0.8,0.8,en,1,3
37a11cc19,0.5,7.2,en,12,13
3bc84c4a9,0.2,2.8,en,6,9
0ff7245bd,0.6,1.3,en,2,5
0a30968a3,0.1,0.7,en,4,6
db2d1ccaf,0.6,5.1,en,8,22
5118055f4,0.4,0.9,en,2,3
de0a86ccf,0.3,5.6,en,14,31
8dea6d23b,0.1,1.7,en,3,11
485887f4c,0.5,6.6,en,12,25
1042ee67b,0.4,0.8,en,2,5
3161fe0f4,0.1,0.8,en,4,13
a5f82d04e,0.4,1.9,en,4,13
1a4d9f6e1,0.5,4.3,en,8,15
c7726d2a4,0.0,0.3,en,3,9
d3ac21f5d,0.0,1.0,en,6,8
cae004390,0.0,2.8,en,7,30
51226d067,0.3,0.3,en,1,2
915031b99,0.3,1.9,en,6,7
be579e6ed,0.5,2.7,en,5,14
44930f85a,0.8,0.8,en,1,0
21bebd773,0.0,1.3,en,7,18
36b7411f9,0.1,2.3,en,5,7
7f5e7cf4a,0.0,1.4,en,6,19
d04fbf327,0.1,0.4,en,4,11
e809de3b9,0.0,2.1,en,6,12
802b1f331,0.2,2.0,en,6,4
a6e25e889,0.1,1.7,en,4,12
dffa25e61,0.0,2.2,en,6,10
34f6111bf,-0.2,1.0,en,5,12
c63dc4adb,0.2,2.4,en,4,5
78cb569c6,0.4,0.9,en,2,4
5ed94ddc8,0.6,1.8,en,3,6
181c10e45,0.2,5.5,en,12,25
d7d1cf92c,0.2,3.0,en,8,23
baf60f1bb,0.5,2.7,en,5,6
2cd806c03,0.1,2.8,en,5,4
5074cf806,0.0,0.1,en,2,5
3de1d3794,0.1,0.1,en,1,2
485772d7e,0.0,0.0,en,1,0
3c7dd9982,-0.1,0.1,en,1,1
e6151d695,0.2,2.2,en,4,18
63cc8aa47,0.2,0.9,en,2,2
04a6267e4,0.1,0.7,en,6,10
d02baef01,0.5,2.6,en,5,8
711bebb99,0.4,0.9,en,2,3
b2876d101,0.8,0.8,en,1,1
a0fb6cd44,0.1,1.9,en,6,13
706c85343,0.3,0.7,en,2,3
eb307c1f0,0.2,2.5,en,5,10
1ad691ca4,0.3,2.2,en,4,7
249112486,0.0,0.6,en,5,8
c33220375,0.0,0.0,en,1,1
ab4ef2577,0.8,0.8,en,1,2
cca4ba626,0.3,1.3,en,3,4
bf0dd40e3,0.1,1.2,en,5,7
fc19f9c36,0.9,0.9,en,1,3
2a64c0560,0.0,1.0,en,6,18
e92ed29c2,0.2,5.7,en,22,29
09e64ce2b,0.2,0.5,en,2,2
69b2e9f3f,0.4,7.3,en,17,53
d66a55b13,0.1,0.9,en,3,3
a0c15424b,0.0,3.8,en,12,30
fadae6510,0.2,1.8,en,6,6
c272d9284,0.2,0.8,en,3,4
784ec5ba3,0.5,3.6,en,7,22
8dfe4da6a,0.0,2.5,en,7,20
9945b5ac5,0.2,4.7,en,11,30
a21b6c40a,0.0,0.0,en,1,3
8d6b89eff,0.5,2.0,en,4,18
75c84313d,0.2,0.8,en,3,11
d56fbda82,0.2,0.5,en,2,8
7a6bc9e55,0.0,1.5,en,7,8
079785984,0.5,3.0,en,5,8
f5a34370d,0.3,0.3,en,1,1
b59e875ed,0.5,3.2,en,6,10
f0a7a4dfb,0.1,0.3,en,2,2
ed14eb16e,0.2,1.3,en,4,5
c213bcac3,0.4,2.4,en,5,12
ec7952240,0.3,1.6,en,4,4
25c681109,0.1,2.3,en,6,2
843d24f0a,0.9,0.9,en,1,1
64dbb2214,0.3,4.2,en,7,19
292447561,0.3,3.1,en,6,16
1f64d3191,0.2,1.3,en,5,6
ba804d3fa,0.3,2.8,en,6,10
37fadf608,0.2,1.1,en,4,10
90e582b0c,0.6,3.8,en,6,17
f2708d814,0.3,1.3,en,4,8
8dfb61116,0.0,0.0,en,1,5
7f74af51f,0.5,2.9,en,4,4
c55f2f503,0.0,2.3,en,5,10
6f8ae496e,0.9,0.9,en,1,2
f7af4ce3d,0.4,1.7,en,3,5
da9d78f91,0.2,1.1,en,4,8
ad4a30fcb,0.1,1.3,en,3,7
9f533475e,0.0,0.0,en,1,1
b42873eb7,0.0,0.3,en,3,11
3712c63fd,-0.3,1.0,en,3,8
a700a780b,0.0,0.2,en,2,4
b5974bdd0,0.3,3.5,en,9,14
cfe285c5f,0.0,7.6,en,16,38
85188cb67,0.2,2.2,en,5,11
08d198666,-0.5,0.5,en,1,3
7ac66a1c2,0.3,1.1,en,3,12
b077aa9ee,0.2,0.8,en,4,7
548351895,0.3,1.9,en,5,5
61ac3c78c,0.9,0.9,en,1,0
1b0d28fab,0.9,0.9,en,1,3
527071e27,0.5,1.6,en,3,5
ef2ee6e9b,0.2,4.2,en,10,19
a6deb30e1,0.0,8.3,en,25,36
859b1b236,0.1,2.0,en,8,14
751412a89,0.3,3.9,en,8,14
42448336b,0.0,1.3,en,4,8
8f6a4a76a,0.5,1.0,en,2,5
d37de633e,0.3,0.8,en,2,5
fc710f1e8,0.3,3.1,en,7,14
55c827f51,0.0,0.2,en,3,4
6ab29b3d4,0.2,1.5,en,5,10
c0771fde0,0.0,0.0,en,1,1
063521459,0.3,1.1,en,3,4
1027c621c,0.1,0.1,en,1,0
3b178aa59,-0.1,0.4,en,2,1
1f9a15807,0.1,1.0,en,4,10
2e55bed12,0.0,0.0,en,1,1
c5b5d2650,0.2,0.8,en,2,6
948f580dd,0.3,2.7,en,6,7
e6335f2ee,0.2,1.4,en,6,5
076ec7e18,0.3,2.5,en,6,15
531452675,0.4,0.9,en,2,8
06c5ddbd6,0.5,4.1,en,8,9
dc371c173,0.3,2.2,en,7,22
12d48709c,0.3,0.6,en,2,4
0bc3f09be,0.0,2.3,en,10,20
5a3c85e3c,0.8,1.7,en,2,3
6819ce556,0.7,2.3,en,3,19
c3e1f5f86,0.0,0.4,en,2,4
a08030c6f,0.0,0.9,en,3,6
5b4a22c83,0.4,0.9,en,2,5
2716a01b4,0.3,1.1,en,3,5
3735485c1,0.1,0.1,en,1,2
f4a6e9cec,0.1,0.4,en,2,5
e470b6bd3,0.4,0.4,en,1,1
60923a60d,0.2,1.0,en,4,6
07638746f,0.2,5.1,en,13,24
151d50f53,0.1,1.1,en,6,11
bb714a80a,0.0,0.0,en,1,9
299e17017,0.0,0.0,en,2,4
2dfaf69b5,0.1,4.9,en,10,22
047c20d1a,-0.1,5.3,en,16,39
9a48cc316,0.6,4.3,en,6,25
59e7b5f52,0.9,0.9,en,1,4
32918fcdf,0.5,1.7,en,3,6
d2f3db726,0.1,0.3,en,2,4
85a0bad4f,0.1,0.1,en,1,2
89c980093,0.0,0.0,en,1,2
f8d3b2e51,0.3,2.0,en,4,10
